6.4516e+05,2.1582e+06,3716.8
6.4513e+05,2.1582e+06,3699
6.4509e+05,2.1582e+06,3694.5
6.4506e+05,2.1582e+06,3698
6.4505e+05,2.1582e+06,3713.7
6.4505e+05,2.1582e+06,3731
6.4496e+05,2.1581e+06,3745.5
6.449e+05,2.1581e+06,3737
6.4486e+05,2.1581e+06,3723.3
6.448e+05,2.158e+06,3692.4
6.4477e+05,2.158e+06,3668.4
6.4477e+05,2.158e+06,3668.4
6.4471e+05,2.1579e+06,3632.6
6.4466e+05,2.1579e+06,3598.6
6.4463e+05,2.1579e+06,3579.9
6.4459e+05,2.1578e+06,3549.3
6.4455e+05,2.1578e+06,3519.8
6.4449e+05,2.1577e+06,3476.2
6.4446e+05,2.1577e+06,3449.6
6.444e+05,2.1577e+06,3401.3
6.4436e+05,2.1576e+06,3368.3
6.4431e+05,2.1576e+06,3325.6
6.4424e+05,2.1576e+06,3271.3
6.4412e+05,2.1575e+06,3193.5
6.4403e+05,2.1575e+06,3130.4
6.4393e+05,2.1573e+06,3048.3
6.4388e+05,2.1572e+06,2987.3
6.4385e+05,2.1571e+06,2923.3
6.438e+05,2.157e+06,2871.9
6.4377e+05,2.1569e+06,2833.7
6.4368e+05,2.1567e+06,2775.8
6.4361e+05,2.1566e+06,2745.6
6.4354e+05,2.1565e+06,2717.1
6.4349e+05,2.1564e+06,2699.4
6.4345e+05,2.1564e+06,2677.9
6.4342e+05,2.1563e+06,2661.8
6.4338e+05,2.1563e+06,2644.8
6.4332e+05,2.1562e+06,2628.7
6.4328e+05,2.1562e+06,2619.4
6.4322e+05,2.1561e+06,2591.4
6.4314e+05,2.156e+06,2532.9
6.4309e+05,2.156e+06,2503.1
6.4304e+05,2.1559e+06,2473.9
6.43e+05,2.1559e+06,2457
6.4295e+05,2.1559e+06,2436.5
6.4292e+05,2.1559e+06,2426.3
6.4286e+05,2.1558e+06,2410.9
6.4279e+05,2.1558e+06,2393.2
6.4272e+05,2.1558e+06,2367.7
6.4263e+05,2.1557e+06,2335.4
6.4258e+05,2.1557e+06,2317
6.4253e+05,2.1557e+06,2301.8
6.4243e+05,2.1556e+06,2270.9
6.4236e+05,2.1556e+06,2241.7
6.4229e+05,2.1555e+06,2216.3
6.422e+05,2.1555e+06,2194
6.4213e+05,2.1555e+06,2179.3
6.4207e+05,2.1554e+06,2161.1
6.42e+05,2.1554e+06,2134.4
6.4194e+05,2.1553e+06,2113.5
6.4188e+05,2.1553e+06,2094.1
6.4182e+05,2.1552e+06,2084.7
6.4179e+05,2.1552e+06,2082.1
6.4174e+05,2.1551e+06,2078.4
6.4174e+05,2.155e+06,2073.3
6.4502e+05,2.158e+06,3796.4
6.4501e+05,2.158e+06,3807
6.4497e+05,2.1579e+06,3801.8
6.4492e+05,2.1579e+06,3776
6.4487e+05,2.1578e+06,3708.6
6.4479e+05,2.1576e+06,3586.9
6.4475e+05,2.1576e+06,3537.7
6.4467e+05,2.1575e+06,3450.1
6.4463e+05,2.1574e+06,3383.9
6.4458e+05,2.1573e+06,3325.6
6.4452e+05,2.1572e+06,3256.2
6.4447e+05,2.1571e+06,3203.1
6.444e+05,2.157e+06,3117.6
6.4432e+05,2.1568e+06,3019.7
6.4425e+05,2.1567e+06,2947
6.4418e+05,2.1566e+06,2885.8
6.4412e+05,2.1566e+06,2850.2
6.4407e+05,2.1565e+06,2813.1
6.4404e+05,2.1565e+06,2787.9
6.4398e+05,2.1564e+06,2747.4
6.4393e+05,2.1563e+06,2714.1
6.4389e+05,2.1562e+06,2691.8
6.4382e+05,2.1561e+06,2667.4
6.438e+05,2.1561e+06,2648
6.4374e+05,2.156e+06,2621
6.4371e+05,2.1559e+06,2601.1
6.4368e+05,2.1558e+06,2587.6
6.4364e+05,2.1558e+06,2573.2
6.4361e+05,2.1558e+06,2563
6.4356e+05,2.1558e+06,2548.7
6.4348e+05,2.1557e+06,2521.7
6.4342e+05,2.1557e+06,2504.5
6.4334e+05,2.1557e+06,2479.4
6.4326e+05,2.1557e+06,2448.3
6.4317e+05,2.1556e+06,2409.8
6.4309e+05,2.1556e+06,2388.5
6.4301e+05,2.1556e+06,2375.6
6.4292e+05,2.1556e+06,2365.3
6.4283e+05,2.1555e+06,2344.8
6.4275e+05,2.1555e+06,2321.9
6.4269e+05,2.1555e+06,2306.9
6.4266e+05,2.1555e+06,2299.1
6.4261e+05,2.1554e+06,2284.3
6.4258e+05,2.1554e+06,2273.2
6.4247e+05,2.1554e+06,2238.8
6.4239e+05,2.1554e+06,2214.8
6.4232e+05,2.1554e+06,2198.9
6.4226e+05,2.1554e+06,2188.9
6.4223e+05,2.1554e+06,2183
6.4217e+05,2.1554e+06,2167.4
6.4214e+05,2.1553e+06,2155.8
6.4345e+05,2.1562e+06,2633.7
6.4347e+05,2.1562e+06,2617.2
6.4349e+05,2.1561e+06,2603.6
6.4351e+05,2.1561e+06,2593.8
6.4353e+05,2.156e+06,2585
6.4353e+05,2.1559e+06,2571.3
6.4352e+05,2.1559e+06,2559.4
6.4349e+05,2.1558e+06,2546.4
6.4343e+05,2.1558e+06,2529
6.4336e+05,2.1558e+06,2510.4
6.4329e+05,2.1558e+06,2488.1
6.4321e+05,2.1557e+06,2445.9
6.4312e+05,2.1557e+06,2412.3
6.4305e+05,2.1557e+06,2394.9
6.4296e+05,2.1557e+06,2389.7
6.4285e+05,2.1556e+06,2373.5
6.4278e+05,2.1556e+06,2351.1
6.4272e+05,2.1556e+06,2330.7
6.4265e+05,2.1556e+06,2312.3
6.426e+05,2.1556e+06,2300.1
6.4255e+05,2.1555e+06,2287
6.4253e+05,2.1555e+06,2274.8
6.4248e+05,2.1555e+06,2258
6.4244e+05,2.1555e+06,2244.1
6.4238e+05,2.1555e+06,2228.5
6.4236e+05,2.1555e+06,2224.7
6.4345e+05,2.1562e+06,2633.7
6.4339e+05,2.1562e+06,2618.4
6.4334e+05,2.1561e+06,2601.2
6.4327e+05,2.1561e+06,2573
6.432e+05,2.156e+06,2532.8
6.4314e+05,2.1559e+06,2498.5
6.4308e+05,2.1559e+06,2459.7
6.4302e+05,2.1558e+06,2437.1
6.4299e+05,2.1558e+06,2427
6.4288e+05,2.1558e+06,2405
6.4283e+05,2.1557e+06,2388.1
6.4277e+05,2.1557e+06,2368.4
6.427e+05,2.1557e+06,2344
6.4263e+05,2.1557e+06,2321.5
6.426e+05,2.1556e+06,2311.1
6.4256e+05,2.1556e+06,2299.5
6.4251e+05,2.1556e+06,2286.6
6.4246e+05,2.1556e+06,2269.4
6.4242e+05,2.1555e+06,2249.9
6.4238e+05,2.1555e+06,2234.5
6.4236e+05,2.1555e+06,2224.7
6.4499e+05,2.1579e+06,3804.5
6.4497e+05,2.1578e+06,3761.8
6.4493e+05,2.1577e+06,3705.8
6.4491e+05,2.1577e+06,3675.5
6.4487e+05,2.1576e+06,3612.1
6.4483e+05,2.1575e+06,3568.1
6.4481e+05,2.1575e+06,3526.1
6.448e+05,2.1574e+06,3492.1
6.4478e+05,2.1574e+06,3433.6
6.4475e+05,2.1573e+06,3368.9
6.4471e+05,2.1572e+06,3329.9
6.4465e+05,2.1571e+06,3277.5
6.4461e+05,2.1571e+06,3244.1
6.4459e+05,2.157e+06,3205.2
6.4456e+05,2.157e+06,3174.2
6.4454e+05,2.1569e+06,3130.6
6.4453e+05,2.1568e+06,3103.7
6.4451e+05,2.1568e+06,3073.4
6.445e+05,2.1567e+06,3032.9
6.445e+05,2.1566e+06,2996.7
6.4449e+05,2.1566e+06,2963.8
6.4449e+05,2.1565e+06,2946.4
6.4447e+05,2.1565e+06,2919.3
6.4446e+05,2.1564e+06,2887.6
6.4444e+05,2.1563e+06,2857.2
6.444e+05,2.1563e+06,2810.4
6.4437e+05,2.1562e+06,2780
6.4433e+05,2.1561e+06,2745.1
6.4429e+05,2.1561e+06,2713.8
6.4425e+05,2.156e+06,2693.3
6.4423e+05,2.156e+06,2675.4
6.442e+05,2.1559e+06,2656.8
6.4417e+05,2.1559e+06,2635
6.4415e+05,2.1558e+06,2615.4
6.4414e+05,2.1558e+06,2601.9
6.441e+05,2.1557e+06,2584.7
6.4407e+05,2.1557e+06,2571.3
6.4404e+05,2.1556e+06,2558
6.44e+05,2.1556e+06,2545.5
6.4394e+05,2.1555e+06,2528.8
6.439e+05,2.1555e+06,2515
6.4386e+05,2.1554e+06,2501.5
6.438e+05,2.1553e+06,2483.4
6.4377e+05,2.1553e+06,2471.8
6.4369e+05,2.1552e+06,2441.8
6.4361e+05,2.1551e+06,2415.9
6.4354e+05,2.1551e+06,2405.9
6.4344e+05,2.1551e+06,2395.9
6.4338e+05,2.1551e+06,2386.8
6.4333e+05,2.155e+06,2379.6
6.4323e+05,2.155e+06,2359.7
6.4313e+05,2.155e+06,2332.3
6.4303e+05,2.155e+06,2309
6.4295e+05,2.155e+06,2299.5
6.4288e+05,2.1551e+06,2287.6
6.428e+05,2.1551e+06,2279.4
6.4273e+05,2.1551e+06,2271
6.4266e+05,2.1551e+06,2260.4
6.4259e+05,2.1551e+06,2245.6
6.4249e+05,2.1552e+06,2220.2
6.4244e+05,2.1552e+06,2207
6.4237e+05,2.1552e+06,2192.1
6.4229e+05,2.1553e+06,2177.1
6.4225e+05,2.1553e+06,2170.7
6.4219e+05,2.1553e+06,2163.7
6.4216e+05,2.1553e+06,2158.5
6.4214e+05,2.1553e+06,2155.8
6.4206e+05,2.1553e+06,2127.1
6.4202e+05,2.1553e+06,2114.8
6.42e+05,2.1552e+06,2104.6
6.4197e+05,2.1552e+06,2094.9
6.4193e+05,2.1552e+06,2085.3
6.419e+05,2.1551e+06,2081.9
6.4187e+05,2.1551e+06,2081.3
6.4185e+05,2.1551e+06,2080.8
6.4183e+05,2.1551e+06,2080.1
6.418e+05,2.155e+06,2079.2
6.4177e+05,2.155e+06,2077.5
6.4174e+05,2.1549e+06,2074.2
6.4174e+05,2.155e+06,2073.3
6.4499e+05,2.1579e+06,3804.5
6.45e+05,2.1578e+06,3785.6
6.45e+05,2.1578e+06,3757.9
6.4497e+05,2.1577e+06,3705
6.4495e+05,2.1576e+06,3647.2
6.4492e+05,2.1575e+06,3597.4
6.449e+05,2.1575e+06,3562.1
6.4488e+05,2.1574e+06,3510.7
6.4486e+05,2.1573e+06,3448.3
6.4484e+05,2.1573e+06,3382.7
6.448e+05,2.1572e+06,3332.6
6.4476e+05,2.1571e+06,3292.4
6.4473e+05,2.1571e+06,3260.7
6.447e+05,2.157e+06,3226.2
6.4465e+05,2.1569e+06,3155.2
6.4462e+05,2.1568e+06,3114
6.446e+05,2.1568e+06,3081.8
6.4459e+05,2.1567e+06,3055
6.4458e+05,2.1567e+06,3022.7
6.4458e+05,2.1566e+06,2994.2
6.4458e+05,2.1565e+06,2965.2
6.4457e+05,2.1565e+06,2939.9
6.4456e+05,2.1564e+06,2922
6.4455e+05,2.1564e+06,2896.9
6.4454e+05,2.1563e+06,2868.4
6.4452e+05,2.1563e+06,2832.5
6.4451e+05,2.1562e+06,2804.1
6.4447e+05,2.1562e+06,2774.5
6.4444e+05,2.1561e+06,2748
6.444e+05,2.156e+06,2713.9
6.4436e+05,2.156e+06,2690
6.4434e+05,2.156e+06,2670.8
6.4431e+05,2.1559e+06,2654.7
6.4429e+05,2.1558e+06,2632.4
6.4426e+05,2.1558e+06,2612.6
6.4424e+05,2.1557e+06,2596.5
6.442e+05,2.1557e+06,2571.6
6.4416e+05,2.1556e+06,2553.2
6.4413e+05,2.1555e+06,2538.1
6.4408e+05,2.1554e+06,2518.5
6.4402e+05,2.1554e+06,2495.9
6.4397e+05,2.1553e+06,2482.4
6.4391e+05,2.1552e+06,2465.3
6.4386e+05,2.1552e+06,2451.8
6.4382e+05,2.1551e+06,2434.8
6.4375e+05,2.1551e+06,2413.6
6.4366e+05,2.155e+06,2401.6
6.4359e+05,2.155e+06,2395.3
6.4352e+05,2.155e+06,2389.3
6.4342e+05,2.155e+06,2381.6
6.4332e+05,2.155e+06,2364.4
6.4325e+05,2.1549e+06,2347.2
6.4319e+05,2.1549e+06,2326.2
6.4307e+05,2.1549e+06,2300.3
6.4299e+05,2.1549e+06,2289.5
6.429e+05,2.155e+06,2280.8
6.4283e+05,2.155e+06,2273.7
6.4275e+05,2.155e+06,2266.2
6.4267e+05,2.155e+06,2255.5
6.4261e+05,2.155e+06,2245
6.4254e+05,2.155e+06,2227
6.4246e+05,2.1551e+06,2207.5
6.4239e+05,2.1551e+06,2193.2
6.4236e+05,2.1551e+06,2187.2
6.423e+05,2.1552e+06,2175.3
6.4223e+05,2.1552e+06,2161.5
6.4215e+05,2.1553e+06,2146.2
6.4211e+05,2.1553e+06,2137.9
6.4207e+05,2.1553e+06,2131.2
6.4206e+05,2.1553e+06,2127.1
6.4516e+05,2.1582e+06,3716.8
6.4517e+05,2.1582e+06,3726.6
6.4517e+05,2.1582e+06,3740.8
6.4516e+05,2.1581e+06,3751.8
6.4514e+05,2.1581e+06,3761.4
6.451e+05,2.1581e+06,3771.1
6.4505e+05,2.1581e+06,3783.2
6.4502e+05,2.158e+06,3796.4
6.4226e+05,2.1555e+06,2198
6.4234e+05,2.1555e+06,2223.2
6.4238e+05,2.1556e+06,2240.3
6.4245e+05,2.1556e+06,2270.7
6.4247e+05,2.1556e+06,2280
6.4252e+05,2.1556e+06,2294.8
6.4254e+05,2.1557e+06,2300.7
6.4256e+05,2.1557e+06,2306.7
6.4259e+05,2.1557e+06,2314
6.426e+05,2.1557e+06,2319.6
6.4263e+05,2.1557e+06,2328.5
6.4266e+05,2.1557e+06,2340
6.4271e+05,2.1557e+06,2356.1
6.4274e+05,2.1557e+06,2368
6.4278e+05,2.1558e+06,2380.9
6.4281e+05,2.1558e+06,2390.8
6.4284e+05,2.1558e+06,2400
6.4287e+05,2.1558e+06,2408.3
6.429e+05,2.1558e+06,2415
6.4296e+05,2.1558e+06,2427.1
6.4297e+05,2.1558e+06,2432.2
6.4299e+05,2.1559e+06,2437.7
6.4301e+05,2.1559e+06,2447.5
6.4304e+05,2.1559e+06,2459.1
6.4306e+05,2.1559e+06,2467.2
6.4309e+05,2.1559e+06,2486.2
6.4312e+05,2.156e+06,2501.1
6.4314e+05,2.156e+06,2514.5
6.4317e+05,2.156e+06,2532.8
6.4321e+05,2.156e+06,2561.8
6.4324e+05,2.1561e+06,2580.9
6.4327e+05,2.1561e+06,2596.9
6.4331e+05,2.1561e+06,2610.6
6.4333e+05,2.1562e+06,2619.1
6.4336e+05,2.1562e+06,2624.2
6.4339e+05,2.1562e+06,2631.8
6.4345e+05,2.1563e+06,2651.3
6.4365e+05,2.1563e+06,2665.9
6.4174e+05,2.155e+06,2072.6
6.4176e+05,2.155e+06,2074.5
6.4177e+05,2.155e+06,2076
6.4179e+05,2.1551e+06,2077
6.4179e+05,2.1551e+06,2078.1
6.418e+05,2.1551e+06,2078.8
6.4182e+05,2.1551e+06,2079.8
6.4183e+05,2.1552e+06,2080.4
6.4184e+05,2.1552e+06,2081.4
6.4186e+05,2.1552e+06,2082.6
6.4187e+05,2.1552e+06,2084.3
6.4191e+05,2.1552e+06,2089.7
6.4192e+05,2.1552e+06,2093.4
6.4194e+05,2.1553e+06,2097.2
6.4197e+05,2.1553e+06,2107.3
6.4198e+05,2.1553e+06,2112.6
6.4201e+05,2.1553e+06,2121.6
6.4202e+05,2.1553e+06,2126.9
6.4204e+05,2.1553e+06,2134.3
6.4226e+05,2.1555e+06,2197.4
6.4223e+05,2.1555e+06,2190.9
6.4222e+05,2.1555e+06,2187.9
6.4218e+05,2.1554e+06,2180.6
6.4215e+05,2.1554e+06,2172.7
6.4212e+05,2.1554e+06,2164.3
6.4209e+05,2.1554e+06,2157.7
6.4204e+05,2.1553e+06,2134.3
6.4499e+05,2.1579e+06,3801.5
6.4499e+05,2.1578e+06,3775
6.4498e+05,2.1578e+06,3760
6.4497e+05,2.1577e+06,3731.3
6.4495e+05,2.1577e+06,3705.4
6.4494e+05,2.1577e+06,3691.1
6.4493e+05,2.1577e+06,3660.2
6.4491e+05,2.1576e+06,3631.4
6.449e+05,2.1576e+06,3604.9
6.4488e+05,2.1575e+06,3583.3
6.4487e+05,2.1575e+06,3566.5
6.4486e+05,2.1575e+06,3546.3
6.4484e+05,2.1574e+06,3520.7
6.4484e+05,2.1574e+06,3503.7
6.4483e+05,2.1574e+06,3472.9
6.4482e+05,2.1573e+06,3441.4
6.4481e+05,2.1573e+06,3409.8
6.4479e+05,2.1573e+06,3376.4
6.4477e+05,2.1572e+06,3350.8
6.4476e+05,2.1572e+06,3331.4
6.4474e+05,2.1572e+06,3311.7
6.4471e+05,2.1571e+06,3287
6.4469e+05,2.1571e+06,3271.5
6.4467e+05,2.1571e+06,3253.7
6.4466e+05,2.157e+06,3237.1
6.4464e+05,2.157e+06,3217.7
6.4462e+05,2.1569e+06,3184.5
6.4461e+05,2.1569e+06,3168.3
6.446e+05,2.1569e+06,3144.9
6.4458e+05,2.1569e+06,3122.2
6.4457e+05,2.1568e+06,3109.1
6.4457e+05,2.1568e+06,3093.1
6.4456e+05,2.1568e+06,3078.2
6.4455e+05,2.1568e+06,3063.6
6.4454e+05,2.1567e+06,3045.1
6.4454e+05,2.1567e+06,3027.7
6.4454e+05,2.1567e+06,3008.9
6.4454e+05,2.1566e+06,2994
6.4454e+05,2.1566e+06,2978.1
6.4454e+05,2.1565e+06,2964.9
6.4453e+05,2.1565e+06,2955.6
6.4453e+05,2.1565e+06,2943.3
6.4452e+05,2.1565e+06,2929.2
6.4452e+05,2.1564e+06,2920.4
6.4451e+05,2.1564e+06,2904.2
6.4451e+05,2.1564e+06,2892
6.445e+05,2.1564e+06,2878.2
6.4449e+05,2.1563e+06,2862.8
6.4448e+05,2.1563e+06,2844.7
6.4446e+05,2.1563e+06,2821
6.4445e+05,2.1562e+06,2806.1
6.4444e+05,2.1562e+06,2792
6.4442e+05,2.1562e+06,2777.2
6.444e+05,2.1562e+06,2765.1
6.4439e+05,2.1561e+06,2746.8
6.4436e+05,2.1561e+06,2729.8
6.4434e+05,2.1561e+06,2713.9
6.4432e+05,2.156e+06,2702.4
6.4431e+05,2.156e+06,2691.6
6.4429e+05,2.156e+06,2681.4
6.4428e+05,2.156e+06,2672.7
6.4427e+05,2.1559e+06,2664.3
6.4426e+05,2.1559e+06,2655.2
6.4424e+05,2.1559e+06,2643.6
6.4423e+05,2.1559e+06,2633
6.4422e+05,2.1558e+06,2622.2
6.4421e+05,2.1558e+06,2613.6
6.442e+05,2.1558e+06,2607
6.4419e+05,2.1558e+06,2598.4
6.4417e+05,2.1557e+06,2589.4
6.4415e+05,2.1557e+06,2577.4
6.4413e+05,2.1557e+06,2570
6.4411e+05,2.1556e+06,2561.3
6.441e+05,2.1556e+06,2554.5
6.4408e+05,2.1556e+06,2546.8
6.4406e+05,2.1555e+06,2540.5
6.4404e+05,2.1555e+06,2531
6.4401e+05,2.1555e+06,2522.3
6.4398e+05,2.1554e+06,2510.2
6.4396e+05,2.1554e+06,2503.8
6.4394e+05,2.1554e+06,2496.7
6.4392e+05,2.1554e+06,2490
6.4389e+05,2.1553e+06,2481.7
6.4386e+05,2.1553e+06,2472.8
6.4384e+05,2.1553e+06,2467.7
6.4382e+05,2.1552e+06,2460.7
6.4378e+05,2.1552e+06,2447.1
6.4375e+05,2.1552e+06,2437.7
6.4372e+05,2.1551e+06,2426.2
6.4368e+05,2.1551e+06,2415
6.4364e+05,2.1551e+06,2408.5
6.436e+05,2.1551e+06,2404.7
6.4356e+05,2.155e+06,2400.7
6.4353e+05,2.155e+06,2397
6.4348e+05,2.155e+06,2392.3
6.4343e+05,2.155e+06,2388.7
6.434e+05,2.155e+06,2383.7
6.4338e+05,2.155e+06,2380.2
6.4333e+05,2.155e+06,2371.5
6.4328e+05,2.155e+06,2361.3
6.4324e+05,2.155e+06,2351.6
6.4321e+05,2.155e+06,2341.4
6.4316e+05,2.155e+06,2327.2
6.431e+05,2.155e+06,2312.8
6.4305e+05,2.155e+06,2303.6
6.4301e+05,2.155e+06,2297.6
6.4297e+05,2.155e+06,2292.8
6.4293e+05,2.155e+06,2287.5
6.4289e+05,2.155e+06,2283.2
6.4285e+05,2.155e+06,2279.1
6.4281e+05,2.155e+06,2275.7
6.4278e+05,2.155e+06,2271.7
6.4274e+05,2.155e+06,2267.9
6.427e+05,2.155e+06,2262.3
6.4266e+05,2.1551e+06,2257.7
6.4264e+05,2.1551e+06,2252.8
6.426e+05,2.1551e+06,2244.4
6.4256e+05,2.1551e+06,2236.3
6.4253e+05,2.1551e+06,2226.4
6.4248e+05,2.1551e+06,2213.6
6.4244e+05,2.1551e+06,2205.4
6.4241e+05,2.1552e+06,2199.1
6.424e+05,2.1552e+06,2195.6
6.4237e+05,2.1552e+06,2189.3
6.4233e+05,2.1552e+06,2183
6.423e+05,2.1552e+06,2175.7
6.4226e+05,2.1553e+06,2170.2
6.4224e+05,2.1553e+06,2166
6.4221e+05,2.1553e+06,2161.4
6.4217e+05,2.1553e+06,2154.6
6.4215e+05,2.1553e+06,2151.2
6.4214e+05,2.1553e+06,2149.4
6.4212e+05,2.1553e+06,2146.2
6.4204e+05,2.1553e+06,2134.3
6.4226e+05,2.1555e+06,2197.7
6.4238e+05,2.1555e+06,2219.3
6.4239e+05,2.1555e+06,2221.4
6.4241e+05,2.1555e+06,2228.5
6.4245e+05,2.1555e+06,2241.2
6.4247e+05,2.1555e+06,2248.3
6.4253e+05,2.1555e+06,2265.2
6.4255e+05,2.1555e+06,2273.7
6.4257e+05,2.1555e+06,2279.8
6.4258e+05,2.1555e+06,2285
6.4261e+05,2.1555e+06,2292.6
6.4263e+05,2.1555e+06,2298.8
6.4265e+05,2.1555e+06,2304.6
6.4267e+05,2.1555e+06,2308.8
6.427e+05,2.1555e+06,2317.3
6.4274e+05,2.1556e+06,2325.6
6.4276e+05,2.1556e+06,2335.4
6.428e+05,2.1556e+06,2348.2
6.4284e+05,2.1556e+06,2358.9
6.4288e+05,2.1556e+06,2370.8
6.4294e+05,2.1556e+06,2377.3
6.4298e+05,2.1556e+06,2381
6.4303e+05,2.1556e+06,2384.5
6.4307e+05,2.1556e+06,2391.3
6.4311e+05,2.1556e+06,2398.5
6.4315e+05,2.1557e+06,2411.3
6.4319e+05,2.1557e+06,2424.9
6.4323e+05,2.1557e+06,2447
6.4328e+05,2.1557e+06,2469
6.4331e+05,2.1557e+06,2483.4
6.4335e+05,2.1557e+06,2495.4
6.4339e+05,2.1557e+06,2507
6.4343e+05,2.1557e+06,2516.8
6.4345e+05,2.1558e+06,2525.1
6.4348e+05,2.1558e+06,2534.1
6.4353e+05,2.1558e+06,2546.8
6.4354e+05,2.1558e+06,2553.9
6.4356e+05,2.1558e+06,2560.6
6.4358e+05,2.1558e+06,2565.3
6.4359e+05,2.1559e+06,2571
6.436e+05,2.1559e+06,2577.3
6.4362e+05,2.1559e+06,2584.3
6.4363e+05,2.156e+06,2591.3
6.4363e+05,2.156e+06,2599.2
6.4363e+05,2.156e+06,2605.8
6.4365e+05,2.1561e+06,2623.3
6.4365e+05,2.1562e+06,2642.9
6.4366e+05,2.1563e+06,2664.7
6.4517e+05,2.1582e+06,3721.8
6.4515e+05,2.1582e+06,3713.5
6.4513e+05,2.1582e+06,3731
6.4509e+05,2.1581e+06,3747.3
6.4507e+05,2.1581e+06,3752.9
6.4505e+05,2.1581e+06,3759.5
6.4501e+05,2.1581e+06,3767.9
6.4499e+05,2.1581e+06,3772.5
6.4497e+05,2.1581e+06,3772.3
6.4494e+05,2.1581e+06,3769.3
6.4491e+05,2.158e+06,3764.3
6.4489e+05,2.158e+06,3755.1
6.4485e+05,2.1579e+06,3735.3
6.4481e+05,2.1579e+06,3705.7
6.4476e+05,2.1578e+06,3659.3
6.4471e+05,2.1577e+06,3599.8
6.4469e+05,2.1577e+06,3580
6.4467e+05,2.1577e+06,3563.6
6.4465e+05,2.1577e+06,3540.6
6.4458e+05,2.1576e+06,3475.2
6.4457e+05,2.1576e+06,3460.5
6.4454e+05,2.1576e+06,3435.7
6.4452e+05,2.1576e+06,3416
6.4441e+05,2.1574e+06,3291
6.4432e+05,2.1574e+06,3212
6.4425e+05,2.1573e+06,3154.4
6.442e+05,2.1572e+06,3110.4
6.4416e+05,2.1572e+06,3068.1
6.4414e+05,2.1571e+06,3032.7
6.4408e+05,2.157e+06,2956.4
6.4399e+05,2.1568e+06,2865.5
6.4392e+05,2.1567e+06,2811.5
6.4387e+05,2.1566e+06,2776.6
6.4386e+05,2.1566e+06,2766.6
6.4383e+05,2.1565e+06,2746.1
6.4379e+05,2.1565e+06,2728.4
6.4377e+05,2.1565e+06,2711.9
6.4373e+05,2.1564e+06,2693.6
6.4371e+05,2.1564e+06,2684.1
6.4369e+05,2.1563e+06,2674.7
6.4366e+05,2.1563e+06,2664.9
6.4365e+05,2.1563e+06,2664.8
